text,label
天啊！这个方案太绝了！,Positive
没想到老板突然给我升职了！,Positive
这次数学考试题不算太难吧，我按平时节奏复习再做几套卷子应该来得及吗？,Neutral
大家都在热烈讨论话题，可我说的话好像没人听见，感觉有点难过。,Negative
又让我改方案，真是受够了！,Negative
都复习这么久了，考题还这么变态，真气死人,Negative
没想到会被忽略啊！,Negative
考试顺利，加油冲！,Positive
医生，我的病真的治不好了吗？,Negative
这试卷怎么这么脏？,Negative
这也太便宜了！,Positive
考场里那张旧卷子发霉发臭，手一碰就黏糊糊的，闻着就想吐，真恶心！,Negative
按流程来就行！,Neutral
唉，这么久还没好，真是受够了！,Negative
朋友们聊了一会儿近况，各自回家休息了。,Neutral
哎呀，这么快就下起大雨了，完全没想到啊！,Positive
这次期末考试的题目又臭又长，边写边翻白眼，真让我学得想吐想逃啊！,Negative
最近体检各项指标都正常，挺安心的。,Neutral
怎么又让我加班，真的受够了！,Negative
医生说我血压完全正常了，我还以为听错了呢。,Positive
检查结果出来竟然只是重感冒，我还以为自己得了什么大病呢，吓死我了。,Positive
检查结果不太好，医生说要长期吃药，我一个人回家路上心里特别难过。,Negative
我跟他说了好多遍，他还是不听，真的很生气。,Negative
他们都不理我,Negative
为什么他们都不愿意听我说句话呢？,Negative
又没考及格，气死我了！,Negative
天天无偿加班是应该的吗，领导就不管？,Negative
今天翻了翻以前的相册，突然就好想那个已经离开的朋友。,Negative
太开心了！这次考试考了全班第一，感觉自己超厉害！,Positive
这次考这么好是不是赚到了？,Positive
体检报告没什么问题。,Neutral
突然发现没人记得我生日，有点难过。,Negative
赶紧把这破病治好,Negative
今天工位挺安静，我把日报发出去了。,Neutral
医院的味道让我每次进去都特别反感。,Negative
为什么我这么努力工作，最后却连一句肯定的话都得不到呢？,Negative
今天被老板表扬了，真开心。,Positive
今天事情不多，下班慢慢走回家，路上随便逛了逛。,Neutral
最近总觉得头晕没力气，检查还恶化了，心里好难受，我是不是越来越糟了？,Negative
你就这么跟我说话，是什么意思？,Negative
你居然不声不响就把这么大一笔钱捐了？,Positive
还是一个人吃饭！,Negative
没想到手机突然自己开机了，太奇怪了！,Positive
天啊，这次考试我竟然考了满分？！,Positive
这次又没考好，好难过。,Negative
医生怎么每天老让我吃这些副作用这么大、味道又怪得让人恶心的药啊？,Negative
今天和同事一起吃饭，聊得挺轻松的。,Neutral
老师刚批完试卷，我居然因为粗心错了好几个分。,Negative
我的身体怎么会突然这么痛啊！,Negative
说好的快递又迟到！,Negative
你明明说好要来，结果又放我鸽子！,Negative
赶紧把药吃了，别磨蹭！,Negative
为什么我这么努力还是不行？,Negative
复查报告拿到了，医生说恢复得挺好，按时吃药多走走，休息就行啦！,Neutral
这次考试我竟然考了满分？,Positive
我居然得了满分，真的没想到。,Positive
今天朋友夸我新发型好看，心里美滋滋的。,Positive
看着你们都在笑，我怎么就是笑不出来呢，心里堵得慌。,Negative
今天早会上领导表扬了我负责的方案，一整天干活都特别有劲儿，感觉工作也变得顺眼多了。,Positive
地铁上那人脱了鞋还把脚搁座位上，味道难闻得让我整路都想躲远点呢,Negative
真是烦死了，每次考试都要背那么多没用的东西！,Negative
医生又推迟了我的检查时间，真让人生气。,Negative
体检报告怎么这么乱！,Negative
今天在公园晒太阳，好舒服啊。,Positive
都说今天要下班前定稿，你现在才把这种烂东西甩给我啊，你知不知道我还得半夜改！,Negative
早会刚结束，领导突然宣布要我下周独自负责新项目，我现在还有点反应不过来呢,Positive
明明熬夜复习到两点，这次考试还考这么烂，真是把我气得想撕书啊！,Negative
这病反复真恶心！,Negative
天啊！这道题竟然做对了！,Positive
今天发工资了，晚上请爸妈吃大餐去！,Positive
这次考试又考砸了，气死我了！,Negative
我泡了杯淡茶。,Neutral
为什么我发的消息你总是不回，是不是我真的那么让你讨厌？,Negative
医生说指标都正常，我真是太开心了。,Positive
所有工作都处理完了，终于可以放松一下啦！,Neutral
监考老师一直走来走去，还叽叽喳喳，吵得要命，我这样怎么集中注意力考试啊？,Negative
今天能早点下班吗？,Positive
这破试卷越做越离谱，我都复习成这样了还考这么差，气死我了真是没脸见人了！,Negative
没想到考试题竟然这么简单。,Positive
为什么每次加班都只有我一个人？,Negative
慢慢聊，不急哦。,Neutral
这题怎么这么烦啊！,Negative
这次数学考试又没考好，真的很难过。,Negative
今晚一起去吃火锅庆祝一下好不好？,Positive
别再忽视自己的身体了，赶紧去医院检查一下吧！,Negative
点的外卖全是凉的，这服务太让人生气了！,Negative
别把烂摊子甩给我,Negative
这个方案又被打回来了，领导连理由都不给！,Negative
发消息没人回，感觉被忽视，好难过！,Negative
你刚才说你今天没吃饭是真的吗？,Positive
这道题讲了八遍还有人错，烦死了！,Negative
刚被领导当众否了，心里好难受啊！,Negative
什么情况，我居然把压轴题全写对了！,Positive
复查结果医生说恢复得很好，这下终于可以放心了。,Positive
我没想到他辞职了。,Positive
体检结果超健康，我放心了,Positive
这次考题太变态了，真是气死我了都,Negative
天啊，体检报告上这个指标怎么突然这么高？,Positive
天啊！这个方案居然真的通过了？！,Positive
今天的工作顺顺利利结束了啊，挺安心的！,Neutral
今天下班路上捡到一只萌猫，好开心啊,Positive
每次感冒都要不停打喷嚏，真的太烦人了。,Negative
领导夸我方案写得好，心里挺开心的呢。,Positive
又把这双臭袜子扔我枕头边上，真是恶心死人了！,Negative
哇，今天提案第一次居然就被采纳了！,Positive
真没想到和大家一起聊天会这么开心啊，感觉时间都过得飞快！,Positive
为什么我的身体总这么差啊？,Negative
原来下雨天也能这么安静舒服，真让人放松啊。,Neutral
你居然真的喜欢我，太不可思议了！,Positive
没想到试用期刚过就直接给我升职了,Positive
你居然会主动联系我啊。,Positive
这次数学考试考得比预期好，真的特别开心。,Positive
考试终于结束了啊。,Neutral
今天领导当众表扬了我负责的那个方案，心里美滋滋的。,Positive
项目过了评审！,Positive
唉，医生说我的血压又高了，这身体怎么这么不争气啊！,Negative
我做错了这么多，是不是不适合这个工作？,Negative
居然这么简单就考满分了吗？,Positive
这个破需求改来改去，你们当我们是工具人吗？,Negative
昨天同学突然告诉我他要出国留学了，我真的没想到。,Positive
今天又弄砸了，心好累。,Negative
身体恢复得真快啊！,Positive
快告诉我，你刚刚说的是真的吧？,Positive
居然一下子收到了这么多邮件，太夸张了！,Positive
他竟然偷偷给我准备了惊喜！,Positive
同事把鞋脱在会议室里，味儿真让人受不了。,Negative
又在公共场合大声外放短视频，烦死了！,Negative
怎么会突然收到升职通知啊？,Positive
手头的工作都处理好了，现在可以轻松一下了。,Neutral
我加班到很晚，却没人理解，心里很难过。,Negative
为什么每次考试都要做这么多无聊又重复的题啊？,Negative
体检报告上说有些指标偏高，应该不会有什么大问题吧？,Neutral
看题别急，稳住。,Neutral
这体检结果气死我了！,Negative
他竟然真的做到了？,Positive
赶紧把你那油腻的头发洗洗吧，看着真让人不舒服。,Negative
每天对着这些乱七八糟又毫无逻辑的报表和无聊会议，真让我恶心透了！,Negative
这道题怎么这么恶心啊？,Negative
体检全合格，太开心啦！,Positive
又在背后说人坏话，真让人反感。,Negative
今天聚会上大家都笑疯了，能遇到你们这么投缘的朋友真的是太开心了！,Positive
哎，身体怎么突然变得这么虚弱啊！,Negative
这次复习得那么认真，考试还是考砸了，真的有点怀疑自己了，心里特不是滋味。,Negative
你刚才说的是真的吗？,Positive
没想到老板会突然表扬我，真的太意外了！,Positive
连着改了五版方案客户还是不满意，我真的要气炸了！,Negative
最近体检报告出来，各项指标都挺好的，是不是说明我的身体比以前更健康了？,Positive
今天又被老板批评，真的挺难受的。,Negative
检查结果又不理想，我心里挺难受的。,Negative
咳嗽了一周挂了号还不给好好检查，就知道让我多花钱，真是太气人了！,Negative
你快看手机到账，怎么突然多了这么多钱？,Positive
你刚说这个月房租突然要涨一倍吗？,Positive
太棒了！这次考试居然考了全班第一名！,Positive
这垃圾桶一周不倒一次吗，味道恶心死了？,Negative
看到他们都有朋友陪着，突然就难过了。,Negative
这垃圾味太恶心了！,Negative
考试题目这么难，真让人烦死了！,Negative
又把工作推给我，真是受够了。,Negative
这份报表我今天下班前处理可以吗？,Neutral
今天会议按计划结束，大家各自推进手头任务，我这边整理下记录就下班。,Neutral
这道题我怎么都做不对！,Negative
今天方案被领导当众表扬，忙了一周突然觉得特别值得，又有干劲满心高兴。,Positive
为什么老是有人在医院乱丢垃圾？,Negative
以前那么要好，现在怎么变得这么客气了？,Negative
傍晚的公园里，那些锻炼的人每天都这么准时吗？,Neutral
现在体检结果挺正常的，我就放心多了,Neutral
下班路上雨说停就停，还碰上彩虹，心情一下子亮堂堂的，美滋滋啊！,Positive
又被临时加班背锅，我真的很生气啊,Negative
真没想到今天会这么顺利，生活就像一潭平静的湖水。,Neutral
太棒了，加薪成功了！,Positive
老师老是临时加作业和小测，搞得我复习计划全被打乱，真是越想越生气,Negative
第一次线下见面这么投缘，太开心了！,Positive
这破卷子全是套路，越写越气人啊！,Negative
体检结果超级棒，整个人轻松又开心。,Positive
唉天天一个人吃饭回家，好孤单啊！,Negative
经过这段时间的复习，你对这次考试的把握大吗？有没有觉得哪里还需要再巩固一下？,Neutral
朋友给我准备了惊喜小聚，超开心。,Positive
请大家按照流程逐步推进项目，不着急慢慢来。,Neutral
开会才十分钟，老板居然拍板通过了！,Positive
又是这种无聊考试啊！,Negative
医生就这样敷衍我？,Negative
你怎么突然说身体检查结果有点异常啊？,Positive
求你别再说了，我真的很难受。,Negative
年终奖到账啦！,Positive
医生太不负责任了，我很生气。,Negative
刚查出指标全正常，我自己都吓一跳,Positive
又改需求了！,Negative
检查报告又出了问题，这身体怎么越来越差啊，想到以后真是好难过！,Negative
这体检结果太气人了！,Negative
什么？医生说我的指标全部正常！,Positive
今天涨工资了，真开心！,Positive
别再提那件事了,Negative
这次考试我考得好开心。,Positive
终于考到第一名啦，太棒了！,Positive
天啊，竟然下雪了！,Positive
今天的夕阳也太好看了，整个人都被治愈了！,Positive
今天心里好难受。,Negative
这药的味道让我反胃,Negative
复习了一整周，结果考试题全是偏难怪，真把人坑惨了，这也太过分了吧！,Negative
我们业绩破纪录了，要不要请大家吃饭？,Positive
查出慢性病以后，总觉得前路一片灰,Negative
头疼得要命，这病怎么还不好！,Negative
别再让我背这些死记硬背的题了。,Negative
我复习很一般，居然考了全校第一。,Positive
这次考试成绩又不理想，真的很沮丧，不知道该怎么办了。,Negative
你怎么能把垃圾乱丢在地上呢？,Negative
一想到这家医院的卫生状况，我就恶心，连再去复查都不想去了，真受不了。,Negative
聊天群里我说话总被忽视，挺难过的,Negative
今天血压量着挺正常的。,Neutral
这垃圾桶好几天没清了，满屋子都是酸臭味，真让人作呕，简直一点也不想靠近！,Negative
复习了这么久，考场上却完全空白。,Negative
和老朋友今天坐在一起慢慢聊天，什么都不赶，真是特别舒服又安心啊！,Neutral
医生，我病是不是越来越严重了啊？,Negative
每次看到他在公共场合大声讲电话还自以为很帅的样子，我都特别反感。,Negative
这次考试要是真能像模考一样顺利，那该多让人开心啊？,Positive
一直咳嗽，受够了！,Negative
天啊，我都复习成这样了，考试题还是出得这么刁钻！,Negative
咳嗽一个月了挂号还排不到，检查结果还要等多久，你们当我病不重要吗？,Negative
你能不能别阴阳怪气了，闭嘴行吗！,Negative
居然提早完成了任务！,Positive
真没想到能在这遇到你，太惊喜啦！,Positive
看到这满是红叉的试卷就反胃。,Negative
身体恢复得真好啊！,Neutral
你在群里一直阴阳怪气，真让人恶心！,Negative
体检报告一切正常，我心里美滋滋的。,Positive
这次考试又没及格，我真的很难过。,Negative
医生的态度真让人生气，我只是问了几个问题就被冷漠对待。,Negative
和你一起太开心了！,Positive
天啊，体检报告上这个指标高得吓人，一整天胸口都闷得慌，太恶心了！,Negative
复查结果一切正常，身体恢复得真不错，这下可以放心运动了，太开心了！,Positive
先读题，再作答。,Neutral
考前心态挺稳！,Neutral
发消息你不回，当面还装不认识，心好疼！,Negative
复习了这么久，考试结果居然这么差，真让人生气。,Negative
明天下午三点在老地方见面可以吗？,Neutral
你是不是觉得我不重要，所以才忽略我的消息？,Negative
今天跟好久不见的老同学视频聊天，笑得我肚子都疼了！,Positive
这次考试又没考好，我真的很难过，感觉怎么努力都追不上大家的步子。,Negative
背了一周，考试还是没过，心里发堵。,Negative
没想到多年不联系的同学突然给我发消息，还约我晚上一起吃饭，说有特别重要的事情要当面告诉我。,Positive
竟然给我升职了！,Positive
又堵车，真烦人。,Negative
你为什么老这么烦人？,Negative
每次复习到这些公式就觉得特别烦，完全提不起劲。,Negative
这项目简直让人反胃！,Negative
又感冒了，气死我了！,Negative
为什么老师总针对我？,Negative
这道题又做错了，真气人！,Negative
我这几天一直头晕胸闷，检查结果怎么这么久还出不来？,Negative
这次考试题太难了，真让我火大。,Negative
会议又被你耽误了。,Negative
又要背这么多书，真是烦死了！,Negative
今天被老板当众表扬了，心里美滋滋的。,Positive
终于能坐下来喝杯茶，真舒服呀！,Neutral
老板突然宣布要给我们加薪，我都有点不敢相信。,Positive
这菜一股馊味，我闻着整个人都想吐。,Negative
为什么老师总是批评我？,Negative
又在群里发这种低俗段子，真让人反胃！,Negative
你刚才说的是真的吗？我怎么一点都没想到会这样发生啊！,Positive
每天加班都快受不了了。,Negative
医生告诉我体检结果异常，我真的没想到会这样。,Positive
每次跟他说话都觉得特别不舒服，总觉得他很假。,Negative
你居然来看我直播了，我太惊讶了！,Positive
体检报告说我肝功能突然异常，我平时饮食很清淡也不熬夜，怎么会这样啊？,Positive
考完试总算能安静下来歇一会儿了啊。,Neutral
你觉得今晚吃什么比较合适吗？,Neutral
天啊，体检结果居然这么好，一点问题都没有！,Positive
没想到今天工作居然这么顺利啊！,Positive
体检查出来没什么大问题，挺安心的。,Neutral
快把这恶心的东西拿走！,Negative
这道题出的真恶心。,Negative
刷题一个月，这次终于上了年级前十！,Positive
这次考试的结果，应该不会太差吧？,Neutral
为什么没人陪我聊天？,Negative
为什么生活总是这么难，一点好事都轮不到我呢？,Negative
天啊，考试题怎么这么难，气死我了！,Negative
我刚查了一下账户，居然多出了一笔退款，完全没想到会有这种惊喜啊,Positive
和朋友聚会真开心。,Positive
今天跟朋友聚餐，聊得特别开心。,Positive
今天没什么特别的事，就在家看看书。,Neutral
今天下班路上风很凉快。,Neutral
这味道真的很难闻。,Negative
这次考试就这样吧，还挺踏实的呢！,Neutral
这个需求今天交？,Positive
刚才的误会说清楚了，大家都放松了。,Neutral
体检结果一出来我整个人都懵了，居然多了这么多问题，心里好难过啊！,Negative
为什么总是我一个人承受这些啊！,Negative
一想到医院里那股消毒水味就反胃难受死了,Negative
怎么身体又出毛病了！,Negative
竟然今天就要交稿啊,Positive
又考砸了啊！,Negative
你说老板刚刚当着所有人表扬我，是真的吗？,Positive
我居然考了第一名？这成绩真的假的啊,Positive
这破题目谁出的啊，想气死我吗真离谱？,Negative
每天油腻外卖吃得我胃都恶心反酸了，真受不了这种糟糕的身体状况！,Negative
你怎么突然说要搬到别的城市？,Positive
这居然是你的第一次烹饪吗？太不可思议了！,Positive
你这话让我恶心。,Negative
为什么这工作安排这么不合理，简直让人反胃？,Negative
唉，这次考试又没考好，真让人难过啊！,Negative
医生说我的病还能好吗？,Negative
下班路上买到半价草莓，心情美滋滋。,Positive
天啊！这个方案居然真的通过了！,Positive
别再烦我了好吗？,Negative
这试卷排版这么烂，不觉得恶心吗？,Negative
我原本觉得这次数学考试很难，没想到成绩居然比上次高了这么多。,Positive
别再加班哭着做了,Negative
最近朋友都不理我,Negative
这个方案我们按原计划推进可以吗，不着急现在就给答复，您再考虑一下？,Neutral
今天又被领导当众批评了，心里真的特别难受。,Negative
你刚说的是真的？一点都不带开玩笑吗？,Positive
和大家聚餐真开心。,Positive
又挂科了，我明明复习到很晚，还是没考好，心里堵得慌，真难受啊！,Negative
你真的把那辆旧车修好了？,Positive
复习计划都安排好了，就按部就班来吧。,Neutral
今天晚上吃什么呢？,Neutral
方案通过了，真开心！,Positive
没想到检查结果居然那么好啊！,Positive
朋友们最近好像都很忙，没人陪我聊天，心里有点难过。,Negative
我一直自觉健康，结果血糖爆表了。,Positive
慢慢复习，别着急。,Neutral
大家慢慢聊就好,Neutral
今天和老朋友聚会聊到停不下来，真的超开心。,Positive
别太紧张，按时吃药好好休息就行。,Neutral
今天加班也还好！,Neutral
今天体检结果很不错。,Positive
你再把刚才的话说一遍，我没听错吧？,Positive
没想到你会记得我这么多细节还记得那么清楚呢。,Positive
什么？领导居然把我的方案一字不改地通过了？,Positive
每天一进会议室这味儿怎么这么恶心？,Negative
你觉得最近身体有没有什么不舒服的地方？,Neutral
这套考题出的真恶心，一点都不想写了！,Negative
这次考试考得特别好！,Positive
打开冰箱一看，牛奶竟然已经过期了。,Positive
今天下班路上碰到卖糖炒栗子的，买了一包热乎乎的，边走边吃特别满足。,Positive
这破会议又加班！,Negative
为什么每次都是我收拾这烂摊子，他们就不能上点心吗？,Negative
医生说还要长期吃药，我心里好难受！,Negative
就这样静静地待着真好！,Neutral
又被退回加班改方案，心里好累啊！,Negative
忙完一天家务，泡杯热茶靠在沙发上，静静听风声，此刻心里真踏实啊！,Neutral
今天复查结果很好，真开心。,Positive
你最近还好吗？,Neutral
你怎么能把这么脏的碗直接递给我？,Negative
这套试题真的出的什么乱七八糟的怪题，做得我越看越想把卷子撕了！,Negative
今天运气真好，太开心了！,Positive
终于见到你了，开心吗？,Positive
天啊，又是这种莫名其妙的病症！,Negative
今天领导表扬了我的方案，真是太棒了。,Positive
最近体检结果很不错，医生说我各项指标都很健康。,Positive
晚饭后出去散散步，心里踏实安稳啊！,Neutral
这次考试又没考好，我真的觉得自己好没用啊！,Negative
你非得这样气我吗？,Negative
明天下午的会应该只是例行安排吧？,Neutral
一起开个庆功会！,Positive
每天一上班就看到一堆乱七八糟的文件，真受不了。,Negative
这次考试能考得这么好，是不是说明我真的进步了？,Positive
真的是受够了，每次都要我来收拾这些乱七八糟的东西！,Negative
终于弄完了，这下可以安心下班了！,Neutral
今天体检结果说我各项指标都正常，之前还担心得要命呢，真是没想到啊,Positive
老板刚夸我方案做得好，真开心。,Positive
他一直插话，我火了。,Negative
他居然给我升职了,Positive
每天听同事不停抱怨工作，真的让人很烦躁。,Negative
我努力复习却考差，真的很气。,Negative
总算可以准时下班了！,Neutral
早会刚被夸了，项目也顺利上线，还拿到客户好评，今天真是太值了！,Positive
加班白干了，心里发酸。,Negative
别再把病传染给我了，真受不了！,Negative
这次考试又没考好，心里好难受。,Negative
身体指标全正常啦！,Positive
你每次说好要来又临时放我鸽子，什么意思啊！真把人当笑话吗，你知不知道！,Negative
室友一周不洗袜子，味道臭得想吐了,Negative
我都说了很多遍，为什么还是没人听我说话。,Negative
今天团队合作顺利，老板夸我了，超开心！,Positive
还好大家愿意坐下来聊聊，慢慢把误会说开了，彼此心里都轻松多了呢！,Neutral
你认真的吗？,Positive
别再在朋友圈发那些无聊的东西了好吗！,Negative
快看看啊，门口怎么突然多了辆车？,Positive
快告诉我，你刚才说的是真的吗？,Positive
我的天，这种病状真让人受不了！,Negative
吃过晚饭我在阳台浇花，吹着晚风，看着天色慢慢暗下来，心里很平稳。,Neutral
刚出门就碰到多年不见的老同学，真的没想到。,Positive
刚跟闺蜜聊完天，她说明天请我喝奶茶，开心得我都要跳起来了！,Positive
每次开会他都把责任往外推，一天到晚甩锅，我对这种风气感到恶心。,Negative
我打开外卖袋一看，居然多送了一份。,Positive
一想到医院的消毒水味就让我觉得特别恶心。,Negative
你怎么一直不回复我？,Negative
医生说我的病情没有好转，我真的很难过。,Negative
考试时教室空调坏了，汗味熏得我直想吐。,Negative
今天工作挺顺利的。,Positive
哇，没想到你居然会在这里突然出现，太让我吃惊了！,Positive
我是不是又要挂科了？,Negative
别着急，先去复查，按医嘱慢慢调养就好。,Neutral
别再安慰我了，让我一个人静静。,Negative
医生说我恢复得这么快，太意外了！,Positive
周末到了，开心不？,Positive
又考砸了，气死我了！,Negative
这次模拟考超常发挥，我高兴坏了呢,Positive
和老同学视频聊天，大家随便聊聊近况，气氛挺放松的，都没有什么压力。,Neutral
你每次约我都不守时，真让人火大！,Negative
这次考试我竟然考了满分，真是太令人开心了！,Positive
总算搞定了！,Neutral
这次考试只是阶段测试而已，我按平时正常复习就好，没必要太紧张对吧？,Neutral
今天闺蜜送了我一直想要的香水，真的太惊喜了！,Positive
体检结果一切正常，真开心。,Positive
我居然发烧了。,Positive
别再硬撑了，去做个检查吧，看你这么难受我真的很心疼啊，听医生的。,Negative
医生说我的身体状况挺正常的，没有什么大问题。,Neutral
会议快结束了，我准备收拾东西。,Neutral
别考了，我好难过。,Negative
为什么每次考试都这么让人烦躁啊？,Negative
又让我加班收拾烂摊子。,Negative
快来看，这也太不可思议了吧！,Positive
这味道真的受不了。,Negative
哇，今天直接升职了！,Positive
今天的工作进展还算顺利，没有什么压力。,Neutral
天啊，医生说我身体状况比我想象的还要好，真没想到！,Positive
别再把脏碗丢在水槽里了，行不行啊,Negative
考试终于结束了，心里一下轻松不少啊。,Neutral
我今天复查正常，真开心。,Positive
我是不是哪里做错了？,Negative
快去查成绩，你过了！,Positive
你赶紧把那些不健康的垃圾食品都扔掉吧，别再吃了。,Negative
总算搞定了，可以放松一下了！,Neutral
别拿我成绩开玩笑，让我难过一会儿吧。,Negative
回家发现没人记得我生日，心里空落落的。,Negative
你赶紧看看，这账单怎么又翻倍了？,Positive
这医院的饭菜油腻得要命，还一股怪味，难怪我肠胃翻腾，这还能算健康吗？,Negative
我说错什么了吗，你为什么不理我？,Negative
唉，朋友聚会就我没收到邀请，心里真不是滋味！,Negative
他说话总是阴阳怪气的，真让人恶心。,Negative
你怎么突然疏远我了，是我哪里做错了吗？,Negative
最近每天睡得香香的，是不是说明我身体好啦？,Positive
真是气死人了，医生又搞错了！,Negative
下午喝杯茶看看书。,Neutral
你突然出现在聚会上，真的让我吓了一跳。,Positive
刚打开工资条一看，竟然比我预想的多出一大截，整个人都有点懵，在那儿愣了好一会儿,Positive
赶紧把这个方案改了！,Negative
就按原计划推进，别着急，稳住节奏！,Neutral
终于到周末了！可以好好休息一下。,Neutral
傍晚的风吹着很舒服。,Neutral
唉，这次又没考好！,Negative
他突然宣布要离职，我整个人都愣住了,Positive
哇，我的体检结果一切正常，是不是应该好好庆祝一下呢？,Positive
别用那副语气跟我说话，真让人恶心。,Negative
为什么我这么努力还是得不到认可？,Negative
这轮评审顺利结束，心里挺踏实呢！,Neutral
这次考试的题目居然和复习的完全一样！,Positive
快告诉我，你刚才说的那个消息是真的吗？,Positive
我又发烧了，真生气。,Negative
医生总是敷衍我的问题，我真的很火大，身体一点也没好转。,Negative
这么重要的会议搞砸了，好难过啊！,Negative
周末大家要不要在我家聚一聚，一起吃火锅唱歌，顺便庆祝你升职，怎么样？,Positive
怎么又感冒了，真是太烦人了！,Negative
啥？这次考试满分？,Positive
你把这么多剩菜堆在水槽里不洗，整天发臭，还招虫子，你不觉得恶心吗？,Negative
朋友们都来参加我的生日聚会，大家聊得特别开心。,Positive
按时吃药，会好起来的。,Neutral
又要加班啊气死了！,Negative
最近几次的社交活动大家都表现得很自然，你觉得这样的互动还让人放松吗？,Neutral
感冒都一个星期了还不好，我都按时吃药了，真是气死我了，这医生就叫我多喝热水！,Negative
我已经提醒你很多次注意身体了，你到底为什么还是这么不在乎啊？,Negative
体检结果很好，我整个人都轻松不少。,Positive
明明约好了，他临时放我鸽子，气死！,Negative
需求又被退回了，加班到现在真的好难过！,Negative
请你保持规律作息，注意饮食营养，健康会慢慢恢复的。,Neutral
快把药吃了！,Negative
今天下班回家后，我泡了一杯茶，慢慢地看书。,Neutral
晚饭后在小区慢慢散步，心里很安稳。,Neutral
这套模拟题全是死记硬背的套路，我一看就觉得恶心透了，毫无学习价值。,Negative
今晚上要不要一起去散散步聊聊天？感觉最近大家都挺放松挺轻松的吧？,Neutral
这份方案被领导夸了，我们是不是可以提前下班呀？,Positive
这冰箱多久没清理了，怎么一股酸臭味，饭菜也全是油腻，谁受得了啊？,Negative
今天下班后一个人走回家，心里特别难受。,Negative
今天下班回家，泡杯茶慢慢放松一下。,Neutral
复习得还顺利吗？,Neutral
今天的工作总算顺利结束了！,Neutral
大家聊得挺轻松，没有什么压力。,Neutral
太棒了，今天抽奖居然中奖了！,Positive
身体老不好，天天跑医院，真让人心酸啊！,Negative
这道题我都讲了三遍了还错，真是气死我了！,Negative
什么？你居然把我们的合照发朋友圈了？,Positive
为什么又是我加班？,Negative
今天同事夸我做得好，感觉特别开心，效率也提高了。,Positive
查出慢性病以后，总觉得未来一片灰暗。,Negative
今天方案顺利通过，整个人都轻快起来了,Positive
怎么又堵车了，真是烦死了！,Negative
我刚拿到体检结果，居然所有指标都正常，真没想到，之前总觉得自己亚健康。,Positive
没想到大家聊得这么顺畅，气氛真的很温和啊。,Neutral
你怎么每次说话都这么爱打断别人，难道不觉得很没礼貌吗？,Negative
心里好难受！,Negative
这次月考又考砸了，感觉整个人都不好了，心里特别难受。,Negative
老师总是批评我，真的很烦人。,Negative
今天客户夸我方案做得好！,Positive
加班取消了，今晚终于能好好休息了！,Positive
你为什么每次都迟到，难道一点时间观念都没有吗？,Negative
这次考试复习得挺充分，考完后感觉挺平静的。,Neutral
你能不能别一直打断我讲话？,Negative
唉，朋友们都疏远我了，真让人难过啊。,Negative
今天体检结果正常，心里踏实多了！,Neutral
今天工作节奏刚刚好。,Neutral
你真的把钥匙放在冰箱里了吗？我怎么都想不到啊！,Positive
昨天和朋友聊天时突然被冷落，心里真的很难受。,Negative
医生说我身体不好，心里挺难受。,Negative
这题目设计得恶心人，完全在刁难！,Negative
这次数学考这么高分，是不是说明我最近学习方法真的有效啊，想请老师表扬我一下？,Positive
当着这么多人说这种话，你过分了啊！,Negative
今天的提案被领导夸了，心里美滋滋。,Positive
快过来看看，这个月的水电账单怎么突然就翻倍了啊，我没开空调啊？,Positive
第一次和大家线下聚会太开心了，聊得停不下来，感觉都是老朋友啊！,Positive
傍晚时分，我静静地坐在阳台上看夕阳。,Neutral
你怎么这么恶心？,Negative
这次考试的卷子全是绕圈子和陷阱，背了半天也不考重点，真让人恶心啊！,Negative
我明明只复习了两天，居然全是押中原题，成绩居然爆表这么高，太夸张了！,Positive
你非得这么说话吗？,Negative
体检结果居然这么好。,Positive
请你让我一个人静静，我真的没心情去听那些安慰的话。,Negative
就因为晚交了五分钟，领导就在会上点名批评，太气人了！,Negative
老板突然说要给我升职加薪，真的假的啊？,Positive
哇，我居然中奖了！,Positive
今天吓我一跳，血糖居然降到正常了！,Positive
哇，这也太突然了吧！,Positive
你每次都这样临时放我鸽子，真是太过分了，我都懒得再约你下去了！,Negative
天啊，我都复习了这么久，考试题还是跟没见过一样，真让人生气！,Negative
项目顺利上线，终于可以好好睡一觉了！,Positive
这药味道真恶心。,Negative
考试前复习完所有知识点，心里踏实多了。,Neutral
辛苦加班到半夜，你一句话就把方案否了，时间都白熬了，我真是气炸了！,Negative
今天业绩超棒，能拿奖金吗？,Positive
成绩刚出来，我居然考了全班第一。,Positive
今天事情不多，待会儿要不要一起去超市买点日用品，顺便散散步呢？,Neutral
为什么我的身体总是这么不舒服啊？,Negative
你明知道大家在吃饭，还当众抠脚把指甲屑弹我这边，不觉得恶心吗？,Negative
垃圾桶里那股味道一整天真让我恶心。,Negative
会议室空着吗？,Neutral
今天下班后我去超市买了点菜。,Neutral
体检结果怎么这么差啊，真是气死我了！,Negative
为什么最近总是头晕乏力，去医院检查又说没事，我是不是哪里出了大问题？,Negative
都说了多少遍报告格式要统一，怎么又给我弄成这样！,Negative
医生说我这个指标突然恢复正常了？这怎么可能啊！,Positive
他一开口就是那种自以为是的样子，真让人反感。,Negative
没想到大家一聚会就这么热闹，真是太开心了！,Positive
今天天气不错，挺舒服的。,Neutral
