text,label
看到蟑螂在厨房爬行，我恶心得不行。,厌恶
项目顺利上线了，总算能平静下来啦！,平静
今天天气真不错，适合散散步。,平静
怎么又是这种题！,生气
经过几个月的努力，我们团队终于完成了这个重大项目，老板给了我们很高的评价，大家都感到特别开心。,开心
下午泡了杯茶，坐在窗边看看书也挺好。,平静
这饭菜真恶心。,厌恶
这工作气死我了！,生气
这考试题怎么这么恶心？,厌恶
被最信任的人欺骗了，很难过。,伤心
为什么他总是不回我消息呢？,伤心
今天和朋友一起吃饭聊天，感觉特别轻松愉快，心情都变好了。,开心
这题太恶心了！,厌恶
我这次考试居然考了95分，这完全出乎意料啊！是不是哪里弄错了？,惊讶
哇！今天的阳光真是暖洋洋的，太舒服啦！,开心
康复了，心情很好。,开心
身体终于康复啦！,开心
跟朋友聊天时，我感觉心情很平和。,平静
这道题竟然考了这么冷门的知识点？,惊讶
考试加油，满分到手！,开心
什么？方案要全部重写？,惊讶
作弊行为真恶心！,厌恶
哇塞！我居然在街上遇到多年不见的老同学！,惊讶
咦？小王竟然这么快就完成报告了？,惊讶
这什么破题目，考这么难有意思吗？,生气
项目按时交付了，一切都平稳顺利。,平静
这道题也太难了吧，真让人受不了！,厌恶
这药无效，气死我了！,生气
哇！这次模拟考的成绩出乎意料的好，我简直要飞起来了！,开心
你居然提前完成了任务，真没想到。,惊讶
项目又被客户否决了，心好累啊！,伤心
我今天真的好难过！,伤心
这道题竟然做对了？,惊讶
今天阳光不错，我在阳台上晒了会儿太阳。,平静
身体恢复得挺好。,平静
搞定！可以放松一下了。,平静
什么？医生说我得了这种怪病？,惊讶
你为什么总是这样敷衍我，一点都不在意我的感受？,生气
最近身体状态超棒，每天都活力满满。,开心
今天下午的考试终于考完了，我整理好书包，走出教室，内心一片平静。,平静
刚收到朋友送的生日礼物，是我一直想要的！,开心
为什么这外卖的肉总这么不新鲜，吃下去胃里翻江倒海的，太恶心了！,厌恶
哇，今天的奶茶也太好喝啦！,开心
每次路过小区门口的垃圾桶，那股刺鼻的腐烂气味都让我反胃，为什么环卫工人不及时清理？,厌恶
看着别人都健健康康的，我却一直受病痛折磨，这种日子什么时候是个头啊？,伤心
你说过会准时到，结果让我等了整整四十分钟！,生气
赶紧把那堆垃圾清理掉，看了就反胃。,厌恶
别再疼了，求求你让我歇歇吧。,伤心
老师讲得太快了，我跟不上！,生气
在期末考试中，我考了全班第一名，这让我感到特别开心和自豪。,开心
面对这种工作环境，我感到极度厌恶。,厌恶
今天天气怎么样？,平静
上周我们还在为项目延期发愁，没想到今天客户反馈说非常满意，还追加了新订单。,惊讶
你恢复得这么快啊！,惊讶
什么？我上周体检不是还好好的吗，怎么会突然查出这个毛病？,惊讶
排队等了半小时，店员还慢吞吞的，太让人生气了！,生气
哇！终于把这个项目做完了，感觉真轻松！,平静
哎呀妈呀！听说你中了五百万的彩票？这消息太震撼了，我都惊呆了！,惊讶
我的身体终于完全康复了！,开心
这报告怎么又出错了？,生气
天哪，你怎么会突然出现在这里？,惊讶
怎么又考砸了？,生气
考试复习得差不多了，现在心情很平静。,平静
我居然考了满分？,惊讶
每次考试看到有人作弊，我就觉得特别反胃，简直无法忍受这种行为，太恶心了！,厌恶
今年的体检结果都正常，医生说继续保持。,平静
今天天气这么好，要不要出门走走？,平静
这都等半小时了还上不了菜？你们餐厅到底怎么回事啊！,生气
最近身体感觉挺好的，没什么大问题。,平静
健康复查时，医生说我完全康复了，太不可思议了。,惊讶
下午在公园里散步，看着孩子们玩耍，心里感到特别平静。,平静
明明复习了所有重点，这次考试题目却出得那么偏，老师还不解释，气死我了！,生气
哥们儿，咱们周末要不要一起去新开的游乐园玩玩？,开心
今天晚上的风是不是有点凉啊？,平静
今天又被老板批评了，真让人难过。,伤心
别再这样敷衍我了，太让人火大了！,生气
这健康状况怎么老是出问题，气死我了！,生气
我真的完全没有想到你会在这个时间出现在这个地方，这让我感到非常意外。,惊讶
别再把这种垃圾报告甩给我了，看着就让人烦！,厌恶
快来看看这个！,开心
天啊，我这次考试居然考了全班第一，拿到成绩单的那一刻我简直不敢相信，真的太开心了！,开心
你真的觉得这种当众挖鼻孔的行为很得体吗？,厌恶
今天在会议上，老板突然宣布给我加薪，这完全出乎我的意料，我简直不敢相信。,惊讶
你什么意思？,生气
我的体检结果棒极了，真是太开心了。,开心
为什么我怎么学都考不好？,伤心
终于搞定这个项目了！,开心
哇！和老朋友们聚在一起的感觉真是太棒了！,开心
每次听到他吹牛的时候，我都觉得特别恶心。,厌恶
今天和老朋友聚餐，聊得特别开心，感觉仿佛回到了无忧无虑的学生时代。,开心
哎呀，我辛辛苦苦准备了三年的项目被老板否决了，整个人都崩溃了，真是太伤心了！,伤心
你怎么又随便动我的东西！真是太让人火大了！,生气
你怎么能这样对我！,生气
点的外卖盒子里居然有根头发，简直恶心死了，下次绝对不点这家了。,厌恶
这种行为真让人反胃！,厌恶
病好了感觉真好，这算不算奇迹啊？,开心
项目按时交付了，一切都很顺利。,平静
哇！和朋友们一起玩，开心得想飞起来！,开心
试卷答完了，感觉没什么大问题。,平静
朋友突然不理我了，让我感到很失落。,伤心
哇！和朋友们一起唱歌真的太爽了！,开心
哎呀，这个提案居然被客户采纳了？,惊讶
复习了这么久，考试终于顺利通过了，我很开心。,开心
医生说我体检完全健康，真是太棒了！,开心
今天没等到他回来，心里特别不是滋味。,伤心
这个快递员居然把我的包裹弄丢了，真是太不负责任了。,生气
我升职加薪了，你难道不为我开心吗？,开心
哎呀，在朋友聚会上他竟然做出这种举动，我简直不敢相信，太令人作呕了！,厌恶
医生说我得注意休息，这病真是让人提不起劲。,伤心
你怎么能这样出尔反尔，真是气死我了！,生气
这也太让人火大了吧！怎么能这样！,生气
考试竟然满分，我简直不敢相信自己的眼睛！,惊讶
今天的派对气氛真棒，大家都玩得很尽兴。,开心
我完全没想到自己能在这次期末考试中拿到满分，这简直太意外了，真的。,惊讶
同事们，快加入我们，一起庆祝这个项目的巨大成功吧！,开心
这人说话总带刺儿，真叫人心里堵得慌。,厌恶
我的天，这个病床上的气味让人作呕！,厌恶
啊，体检报告显示一切指标都正常，总算可以安心了！,平静
难道我真的不适合这份工作吗？,伤心
哇！我竟然考了全班第一名！,开心
天哪！我刚得知我们部门要被合并到另一个团队了，而且明天就要宣布！,惊讶
最近体检报告说肝功能有点异常，想起平时吃的那些油腻外卖就觉得恶心。,厌恶
为什么我的检查结果还没出来呢？,伤心
我这一身病痛真是没完没了？,厌恶
为什么我辛辛苦苦加班，却没人感激？,伤心
为什么每次加班加点却没人感谢我？,伤心
工作还顺利吗？,平静
你凭什么这么说我，真是太过分了！,生气
又忘记关灯！这个月电费都超支了，真是气死我了！,生气
你快看看，这真是你说的那个结果吗？我简直不敢相信！,惊讶
我辛辛苦苦熬了几个通宵做的方案，居然被领导一句话就否定了，太让人伤心了！,伤心
上个月我失业了，找工作找了很久都没结果，心里特别难过，感觉前途渺茫。,伤心
这道题明明复习过，考试时却怎么也想不起来，真是气死我了！,生气
这感冒都好几天了，医院还说没事，太气人了！,生气
和朋友一起吃完了饭，边走边聊，心情很平静。,平静
复习了这么久，考试终于结束，感觉好平静啊！,平静
我怎么会得这种病，到底还能不能好了？,生气
医生说我情况不太好，以后还能像以前那样走路吗？,伤心
哎，这次考试又没及格，真的好难过啊！,伤心
哇塞，你竟然真的出现在这里了！,惊讶
你这是什么意思？故意跟我对着干是吧？,生气
请马上离开，这里的气氛让我受不了！,厌恶
下午的阳光照进来，屋里暖洋洋的。,平静
医生说没大碍，心里总算踏实了！,平静
每次考试前，都要被迫复习那些毫无意义的题目，真是让人恶心到极点。,厌恶
我的体检结果为什么这么差？,生气
复习了那么久，竟然还是没考好！,伤心
这药难喝得我想吐。,厌恶
这次的体检结果应该没什么问题吧？,平静
同事又在办公室里大声打电话，真是烦死人了！,厌恶
天啊，我的体检报告怎么这么糟！,伤心
你今天这么开心，是不是有好消息呀？,开心
今天又被领导批评了，心里好难受啊！,伤心
这菜里有虫子，你竟然还能吃下去？,厌恶
你怎么老是磨蹭，快把作业写完！,生气
居然这么快就验收通过了？太神奇了！,惊讶
按时吃药，多喝水，好好休息几天就没事了。,平静
什么？你居然把那张限量版海报送给别人了？,惊讶
和朋友一起散步聊天，不知不觉就到傍晚了，这种平静的时光真舒服啊！,平静
今天的工作任务都顺利完成了。,平静
这次互动真顺畅啊！,平静
在社交互动时，请大家保持平静，深呼吸几次，放松身心，不要紧张。,平静
什么？！你竟然把我的手机掉到马桶里了，我简直不敢相信！,惊讶
天哪！我的体检报告居然显示完全正常？,惊讶
我刚才刷朋友圈的时候看到，小李居然说要辞掉稳定的工作去环游世界。,惊讶
复习了这么多天，这次考试应该没问题吧？,平静
刚在路边摊吃了碗面，吃完就胃痛，这卫生条件简直没法看，太恶心了。,厌恶
闻到这股怪味我立马扭头就走。,厌恶
一大早就被楼上的装修噪音吵醒了，敲敲打打没完没了，还让不让人活了！,生气
我简直不敢相信，你居然被选上了！,惊讶
方案居然通过了！,惊讶
今天又一个人过生日，好难过。,伤心
请把这些文件归档，然后休息一下吧。,平静
一起庆祝成功吧！,开心
别说了，我现在真的很难受。,伤心
周末和老朋友聚餐，大家分享了很多趣事，笑声不断，那种轻松愉快的氛围让人心情大好。,开心
为了保持健康，请每天坚持锻炼半小时，这样你会感觉精力充沛，心情也变得超级开心！,开心
下班前能搞定报告吗？,平静
每次去医院体检，一闻到那股浓烈的消毒水味，我就胃里翻腾，特别想吐。,厌恶
明明说好一起看演唱会，她却突然放我鸽子，现在一个人坐在空荡荡的座位上，真的太伤心了！,伤心
你竟然会出现在这个聚会上，完全出乎我的意料！,惊讶
最近总是感觉身体不舒服，是不是得去看医生了？,伤心
怎么又临时通知周末加班？这破系统到底什么时候能修好？,厌恶
周末和朋友在一起，感到前所未有的平静！,平静
天啊！这次考试我居然考了满分，太不可思议了！,惊讶
身体恢复得真不错啊！,平静
我的体检结果一切正常，这难道不值得开心吗？,开心
别这么恶心！,厌恶
天啊！你怎么会突然出现在这里，真是吓我一跳！,惊讶
快看，窗外竟然下起了冰雹！,惊讶
经过几个月的刻苦学习，这次考试终于结束了，我感觉内心无比平静！,平静
快递又迟到了，气死了！,生气
我的身体到底怎么了，会这么难受？,伤心
医生又开了一堆药，真是气死我了！,生气
今天的任务都处理完了，可以放松一下了。,平静
天哪，我的钥匙居然不见了，这太奇怪了！,惊讶
这次考试又没考好！,伤心
快来我家，我给你准备了惊喜！,开心
孩子居然考了满分。,惊讶
今天和老朋友聊了聊近况，感觉挺舒服的。,平静
在商场偶遇多年未见的大学室友，她居然已经开了三家连锁店，简直不敢相信！,惊讶
说了多少遍别把湿毛巾放床上，就是不听，真是烦透了！,生气
这道题竟然还有另一种解法？,惊讶
天哪！项目居然提前完成了！,惊讶
深呼吸，放松一下。,平静
提交的报告又被领导打回来了，感觉自己的努力白费了，心里很难受。,伤心
我考满分了！,开心
拜托你别在我面前抽烟行吗，闻到就想吐。,厌恶
今天在食堂吃饭，菜里居然吃出半条虫子，剩下半条还在盘子里蠕动，太倒胃口了！,厌恶
哇，这次旅行玩得这么尽兴，风景也美极了，难道你不想再去一次吗？,开心
又是这些无休止的会议，真的有必要吗？,厌恶
你和同事一起开会讨论的时候，有没有觉得今天的方案安排得很合理？,平静
天哪，他竟然真的来了，我完全没料到！,惊讶
请多休息，早日康复。,平静
今天去医院复查，结果显示血压正常，真高兴！,开心
太开心了！最近每天坚持锻炼和健康饮食，体检时发现所有指标都正常，医生都夸我状态超好，简直想欢呼！,开心
生病好几天了，连最爱的奶茶都没心情喝。,伤心
这次考试又没考好，老师还当着全班的面批评我，太让人生气了！,生气
方案通过，可以庆祝了吗？,开心
我的天呐！这人说话也太不尊重人了吧！,厌恶
终于考完了！,平静
咳得肺都要出来了，真难受！,厌恶
体检结果都很好，真是让人安心啊！,平静
哈哈哈！终于等到这一天了，体检报告显示我完全健康，再也不用吃药了！,开心
天哪，我这次考试居然考了满分，简直不敢相信！,惊讶
唉，今天方案又被否了！,伤心
这个项目报告写得太敷衍，简直令人作呕。,厌恶
我每天都熬夜学习，结果还是考不好，这是为什么？,伤心
这次考得这么好，是不是该庆祝一下？,开心
怎么都不回我消息，好难过！,伤心
今天复习完这套题，感觉心里踏实多了，不慌不忙的。,平静
天啊！没想到你竟然还记得我的生日，还特意准备了这么棒的惊喜，我太感动了！,开心
今天和朋友一起吃了超好吃的火锅，还一起唱了歌，是不是开心得想跳舞呀？,开心
项目汇报时领导夸了我，太意外了！,惊讶
这题也太恶心了吧，完全搞不懂！,厌恶
洗完热水澡，整个人都放松下来了。,平静
吃完晚饭，坐在窗边看云，挺平静的。,平静
做完家务后，我泡了杯茶，感觉挺平静的。,平静
每天坚持跑步半小时，身体更健康，心情也超级开心，快行动起来吧！,开心
唉，辛辛苦苦工作一年，年终奖却泡汤了！,伤心
今天一个人在家，看着窗外雨下个不停，心里空落落的。,伤心
天哪，这工作内容也太恶心了吧！,厌恶
一想到又要熬夜复习那些枯燥的知识点，我就打心底里厌恶。,厌恶
这人说话太恶心了！,厌恶
同事老是把烂摊子丢给我收拾。,生气
为了考试我不得不背这些枯燥无味的内容，现在看到书就恶心，真想撕掉它们。,厌恶
什么？你说什么？我没听错吧？那个一直被卡住的项目居然在今天通过了审核？,惊讶
明明约好一起吃饭的，结果你突然说有事不来，我一个人好难过啊！,伤心
今天的邮件都回复完了，可以休息一下。,平静
复习了这么久，感觉心里有底了！,平静
你这样做真的太不尊重人了！,生气
太棒了！我居然通过了那个超难的考试！,开心
怎么复习了这么久还是考不好啊？,生气
没想到他会同意。,惊讶
他每次开会都这么邋遢，真让人反胃！,厌恶
这题也太难了，我完全做不出来啊！,生气
办公室里充满了烟味，闻着就想吐。,厌恶
看到朋友吃饭时吧唧嘴，我差点吐出来。,厌恶
不可能吧？那个平时不学习的同学，这次竟然考了满分？,惊讶
最近身体越来越差，医生说要长期吃药，每次想到这个就觉得特别失落，干啥都没意思。,伤心
这次考试我拿了满分，开心得想马上告诉妈妈！,开心
天哪！客户竟然主动把合同签了，真是意想不到！,惊讶
这个项目终于全部处理完了，感觉特别平静！,平静
任务都做完了。,平静
每次去医院复查，医生都说恢复得不好，这简直让人无法接受，真是气死我了！,生气
终于把这道难题攻克了，感觉超开心！,开心
复习完这章就休息一会儿吧，不用太着急。,平静
为什么我的努力总是得不到认可，难道我真的这么差吗？,伤心
昨天和朋友们一起去爬山，感觉非常愉快。,开心
今天天气不错，适合散步。,平静
快把这垃圾扔了！,厌恶
别烦我，让我静一静！,生气
今天被拒绝了，心里闷闷的。,伤心
考完了，心里很平静,平静
经过治疗，我的身体恢复得不错，感觉真平静！,平静
你们部门的这个方案简直一塌糊涂，赶紧给我拿回去重做，别再浪费大家时间了！,生气
这次考试题目挺简单的，复习得差不多了，现在挺平静的。,平静
看到他那副推卸责任还沾沾自喜的嘴脸，我真是感到恶心透了！,厌恶
你的健康状况这么好？,开心
医生宣布我的癌症完全康复了，真没想到。,惊讶
你这是在逗我玩吗？,生气
这周的绩效考核结果，简直让我大跌眼镜。,惊讶
这报告谁写的？重做！,生气
请多喝水保持身体健康，别太劳累。,平静
这么快就通过了！,惊讶
哇，你身体完全康复了吗？,开心
为什么我明明那么努力复习了，还是考不过别人呢？,伤心
请找个舒适的地方，我们一起喝杯茶聊聊。,平静
今天的晚餐这么丰盛，是有什么好事吗？,开心
唉，项目又被否了，真是太伤心了！,伤心
别再这样不理我了，我真的好伤心了。,伤心
天呐！你居然偷偷给我准备了生日惊喜！,惊讶
你又在背后说闲话，真是令人作呕。,厌恶
这碗面的汤底油腻腻的，喝一口就让人反胃。,厌恶
这次考试复习得差不多了，心情很平静。,平静
最近身体怎么样？,平静
医生说我各项指标都完全正常，真是出乎意料啊！,惊讶
明明说好一起吃饭，他却放我鸽子，心里空落落的。,伤心
你怎么能这样！,生气
哇！这次考试满分，开心得想跳起来！,开心
天哪，这个人说话怎么这么虚伪，真受不了！,厌恶
和朋友约好了见面，结果她一直不回消息，好伤心啊！,伤心
今天又被老板批评了，心情真是糟透了。,伤心
最近在整理房间，这个新买的书架组装起来是不是很方便，你觉得呢？,平静
为什么每次快递都这么慢啊，急死人了！,生气
今天的工作内容跟往常差不多，按部就班处理完了。,平静
为什么朋友们最近都躲着我，我做错了什么？,伤心
任务按时完成了。,平静
为什么每次难过的时候都只能一个人躲起来哭？,伤心
什么？这次考试我竟然考了满分？,惊讶
我的病怎么还没好啊！,伤心
药味呛得我直反胃！,厌恶
别在这儿磨磨蹭蹭的，赶紧给我走开！,生气
这次考试又没考好，看着试卷上红红的叉，心里真的很难受。,伤心
太棒了！我升职啦！,开心
一起来庆祝考试顺利通过吧！,开心
这药味真恶心吗？,厌恶
别再让我看这些乱七八糟的题目了！,厌恶
这次期中考试又考砸了，明明复习了那么久，结果还是没及格，真的太难过了！,伤心
这次考试竟然满分，我都不敢相信！,惊讶
最近总感觉身体不适，医生说我需要长期休养，这种健康状况真的让我伤心极了。,伤心
这感冒药吃了三天还没好，气死我了！,生气
快递又迟了，气死我了！,生气
这次考试又没及格，我真的觉得自己好没用啊。,伤心
这道题我反复做了三遍还是错，是不是我太笨了？,伤心
医生说我的各项检查指标都正常，看来身体恢复得很不错。,平静
天哪，你居然来了？,惊讶
你别再烦我了！,厌恶
这也能行？,惊讶
今天居然在路上捡到了我找了很久的那张绝版专辑，太棒了吧！,开心
为什么身体总是不舒服？,伤心
傍晚的风吹着真舒服啊。,平静
今天的工作量刚好合适。,平静
求求老师了，赶紧把这些无聊的数学题扔掉吧，我一看就恶心！,厌恶
这病真是烦死人了！,生气
他居然又迟到半小时，真的气炸了！,生气
你怎么能这么恶心？,厌恶
这种题也太难了吧，简直气死我了！,生气
忙碌了一上午，现在可以悠闲地喝杯咖啡了，真舒服啊！,平静
今天发卷子的时候，我看到自己考了98分，简直不敢相信，平时都没这么好过！,惊讶
题目都做完了。,平静
真是的，又把我晾在这儿等了这么久！,生气
为什么考试题目这么难，我完全不会做？,生气
加班到这么晚，结果还是没有进展，真让人心灰意冷！,伤心
这堆烂摊子简直让我恶心！,厌恶
别老让我一个人待着，陪我说说话吧，真的好难过。,伤心
今天的任务都顺利完成了，真好！,平静
这次考试太难了，怎么办？,伤心
把今天的会议纪要整理好发给大家吧。,平静
求你了，别再把那些烦心事往我桌上放了，我快撑不住了。,伤心
这次考试前我按计划复习得很充分，考完后检查了答案，发现都做对了，心情很平静。,平静
太棒了！我的身体完全康复了！,开心
天哪，在聚会上我像个透明人，心都碎了！,伤心
说好一起吃饭的，你居然爽约！太过分了！,生气
你明明说好要准时到的，结果现在还放我鸽子？这简直太气人了！,生气
考试考得我想吐。,厌恶
天哪，我体检居然全正常！,惊讶
项目又延期了，真让人火大！,生气
我简直气炸了！你怎么能在朋友面前这样诋毁我，完全不考虑我的感受！,生气
哎！我的身体怎么越来越差了啊！,伤心
这次提案通过，太棒了！,开心
呼，今天考完试感觉真轻松！,平静
为什么我老是生病，身体就不能争点气吗？,生气
天啊，老板突然给我升职了！,惊讶
方案又被驳回了，真难过。,伤心
天哪，我昨晚复习的题目居然全考了？这太不可思议了，难道我有预言能力？,惊讶
终于按时把方案做完了，可以安心下班啦！,平静
这家餐厅的食物怎么这么难吃，我付了这么多钱？,生气
这药吃了快一个月了，身体还是没恢复，去医院又说要继续吃，真是气死我了！,生气
哇！项目顺利交付，老板奖励聚餐，太开心啦！,开心
天哪，这次考试居然满分！,惊讶
我生病了，心情很低落。,伤心
我真的好伤心啊！,伤心
终于等到体检报告了，结果一切都很好，心头一块大石总算落地了啊！,平静
没想到这么快就通过了，简直不敢相信！,惊讶
我真的好想哭啊！,伤心
每次都这样，说好一起出门结果他又迟到，害得我白等了这么久，真是让人火大！,生气
他怎么可以这样对我！,伤心
你居然会来？,惊讶
医生告诉我癌症复发了，我感到前所未有的绝望。,伤心
最近体检结果还好吗？,平静
什么？你竟然说你要和那个刚认识一周的人结婚？,惊讶
这药味太冲，恶心死了。,厌恶
静一静，别着急。,平静
唉，身体总算是没什么大碍啦！,平静
天哪，你居然来了！,惊讶
早晨的阳光透过窗户洒进来，房间里安静极了，这种感觉真是难得的平静啊！,平静
今天复习完功课，心里踏实了不少。,平静
你凭什么这么说！,生气
今天血压数值正常了吧？,平静
快看，血压这么高！,惊讶
窗外的云慢慢飘，让人心里好平静啊！,平静
体检结果都正常，挺平静的。,平静
天哪，这种人还敢在群里刷屏，太让人作呕了！,厌恶
他居然在背后说我坏话。,生气
排队等了这么久，结果东西还卖完了，太让人生气了！,生气
我昨晚路过小吃街，发现那家最爱的烤串摊居然改成了奶茶店，这变化也太突然了吧？,惊讶
领导突然宣布给我升职加薪，这太意外了！,惊讶
朋友们都去玩了，剩下我一个人好难过。,伤心
你太过分了！,生气
唉，这次考试又没考好...,伤心
经过一段时间的治疗，我的健康状况改善了很多，现在感觉挺平静的。,平静
我的天，你居然中了头奖？太不可思议了吧！,惊讶
复习了那么久，结果考试还是好多题不会做，感觉自己好没用，心里特别难受。,伤心
我真的受够了你的借口和推脱。,生气
我明明复习了好几遍，考试时居然全忘了，这种粗心大意的错误真是让人火冒三丈！,生气
熬夜复习结果还考成这样，真是太气人了！,生气
你的化验结果突然好转了？,惊讶
这领导的要求也太离谱了，气死我了！,生气
和朋友聊完天，心里感觉挺平和的。,平静
别在茶水间乱扔垃圾！,厌恶
天啊，他那副嘴脸真让人受不了！,厌恶
唉，今天的工作全白费了！,伤心
唉，为什么大家都不愿意理我了呢！,伤心
项目顺利完成，我很开心。,开心
下班后买了水果，回家慢慢吃，感觉挺平静的。,平静
唉！项目彻底失败了，我的心都碎了！,伤心
今天一整天都没啥精神，感觉做什么都提不起劲来。,伤心
终于不用赶时间了，感觉好平静啊！,平静
嗓子哑了，真难受。,伤心
朋友都去约会了，我一个人好孤单啊！,伤心
我身体应该没事吧？,平静
身体恢复得真快。,开心
什么？你居然和他是小学同学？这也太巧了吧！,惊讶
医生宣布我的体检结果完全正常，我感到非常惊讶。,惊讶
每次去医院打针，看到那些脏兮兮的针头，我就觉得恶心，难道你们不消毒的吗？,厌恶
我的天，这个化验结果说我得了糖尿病？可我一直控制得很好啊，这怎么可能？,惊讶
你们这样拖延进度，我简直要被气炸了，还能不能好好合作了？,生气
我的天，你居然真的把那个巨大的拼图完成了！,惊讶
分手后心里空落落的。,伤心
这碗面煮得太烂了，看着就没胃口。,厌恶
今天体检报告一切正常，太开心了。,开心
别再翻那些旧相册了，每次看到你们的合影，我就忍不住想哭，好难过。,伤心
哇！今天的工作效率也太高了吧！,开心
这次聚会大家都玩得这么开心，下次咱们什么时候再聚呀？,开心
我都复习了这么久，这个知识点怎么还是记不住啊！,生气
为了这次考试熬夜好几天，还是考砸了，真的很难过。,伤心
唉，今天又被老板骂了一顿，真是委屈死了！,伤心
今天天气这么好，要不要一起去野餐？,开心
别忘了定期体检，这对预防疾病很重要。,平静
把房间收拾干净后泡了杯茶，挺舒服的。,平静
为什么又让我加班？这个方案上周不就说过不行了吗？,生气
听医生说你的检查结果棒极了，快跟家人分享这个好消息吧！,开心
这药怎么一点用都没有，太气人了！,生气
今天的会议记录我已经整理好了。,平静
唉，又得一个人过周末了！,伤心
什么？他竟然就是那个神秘捐赠者？,惊讶
医生说我的健康状况良好，我感到很平静。,平静
客户要求临时变动，把我们之前的努力全推翻了，真是让人恼火。,生气
每次去医院检查，看到那些针头和血迹，我就觉得恶心反胃，浑身不舒服。,厌恶
哇塞！考试考了满分，太激动了！,开心
快来看看我新买的这条裙子，超美的！,开心
这个月的业绩又没达标，我是不是真的不适合这份工作啊？,伤心
听着音乐很放松。,平静
最近体检结果一切正常，感觉身体倍儿棒，心情特别好！,开心
这味道太恶心了！,厌恶
考了高分，太开心了！,开心
今天工作都弄完了。,平静
这病老不好，气死了！,生气
哇！今天项目被老板大力表扬了，感觉团队的努力都值得了！,开心
聚会上没人理我。,伤心
看到这堆错题，我就觉得非常反胃。,厌恶
终于放假了，可以去旅行了，好高兴啊！,开心
看到同事又在推卸责任，把脏活全扔给我，真是让人作呕。,厌恶
没想到这个方案竟然一次就通过了。,惊讶
哎，身体不舒服，做什么都没劲！,伤心
快来看，今天的夕阳超级美，赶紧拍张照片吧！,开心
今天天气不错，我泡了杯茶坐在窗边看了一会儿书。,平静
这饭菜怎么这么难吃啊？,厌恶
和朋友约在公园散步，聊得挺平静的。,平静
为什么我总是这么难受，是不是得了什么绝症？,伤心
你觉得这次考试的难度怎么样？需要改进学习方法吗？,平静
这次考试我竟然考了满分。,惊讶
晚饭后听点轻音乐，感觉很放松和平静。,平静
终于考完啦，太开心了！,开心
快看！这次考试我竟然拿了满分！,惊讶
考试竟然这么简单！,惊讶
他竟然辞职了。,惊讶
啊？你居然会弹钢琴，我怎么从来没听你说过？,惊讶
医生，我的体检报告上这个指标怎么会这么高，我平时饮食都很注意啊？,惊讶
今天天气这么好，要不要去公园散步？,开心
你觉得咱们周末去爬山，这个安排听起来怎么样？,平静
明天的会议几点开始？,平静
你居然这么快就搞定了。,惊讶
每次看到他把鼻涕抹在桌角，我都觉得特别恶心。,厌恶
项目进度没问题吧？,平静
他在聚会上那样做，真恶心。,厌恶
朋友聚餐他每次都迟到，今天又让我们等了一个多小时，连句道歉都没有，简直气死人了！,生气
这个同事的行为真让我恶心，简直受不了。,厌恶
等等，你刚才说什么？你中了头奖？我简直不敢相信我的耳朵！,惊讶
你真是不可理喻！,生气
今天的工作任务都处理好了，感觉挺轻松的。,平静
你赶紧仔细看看，这是不是我们上次讨论的那个方案？太出人意料了！,惊讶
我的心都碎了！,伤心
天哪，在今天的聚会上，他当着所有人的面说那些下流话，我听了真想立刻离开，太令人作呕了！,厌恶
终于考过了，太开心啦！,开心
这种敷衍了事的态度真让人反胃，不是吗？,厌恶
这味道也太恶心了吧！,厌恶
你能不能别再烦我了！,生气
这居然是你做的，我真没想到！,惊讶
这次期末考试考了全班前十，爸妈答应带我去游乐园玩，开心得一整天都在笑！,开心
和朋友聊天超开心。,开心
哇！这次考试我居然全对了，太意外了！,惊讶
呼，忙碌了一整天，项目终于按时交付了，可以喘口气了啊！,平静
考试又没过，好伤心。,伤心
天呐，我居然中了一等奖！,惊讶
领导居然把这么重要的任务交给我了？,惊讶
明天早上要开会吗？,平静
一起嗨起来吧！,开心
体检结果竟然全正常！,惊讶
大家先冷静一下，坐下来喝杯茶慢慢聊。,平静
看到血压计上的数字恢复正常，我太高兴了！,开心
闻到这药味就想吐,厌恶
唉！工作全泡汤了！,伤心
哎，总算把这件事搞定了，终于可以好好休息一下，心里踏实多了，真舒服。,平静
哎呀，手机竟然自动关机了！,惊讶
好棒！我们赢啦！,开心
快看，老板竟然主动请大家吃饭！,惊讶
你听说了吗？朋友聚会时大家说我新学的咖啡拉花超好看，是不是超开心呀！,开心
天哪，考试题目也太难了！,惊讶
凭什么是我背锅！,生气
看到他那么疏远我，心里真的特别难受。,伤心
今天的工作进度还顺利吗？,平静
唉，这次数学又没考好，妈妈肯定又要念叨我了。,伤心
这分数什么鬼！,生气
快说，你的身体怎么会突然出问题！,惊讶
这题怎么又错了？,生气
复习了这么久，考试还是没考好，真的好难过。,伤心
这饭菜放久了都馊了，一闻就让人想吐。,厌恶
这病老不好，真气人！,生气
这种试卷真恶心。,厌恶
终于周末了！,开心
老师宣布我得了全班第一，我简直不敢相信，这难道不是最开心的事吗？,开心
经过几个月的努力，我们的团队终于完成了这个项目，老板在大会上表扬了我们，这让我感到无比开心。,开心
天啊，我这次考试居然进步了这么多，你不为我高兴吗？,开心
翻遍通讯录，却找不到一个可以说话的人。,伤心
身体不舒服，心里很难过。,伤心
天哪，我们团队辛苦准备了三个月的方案，客户居然说不满意？这怎么可能发生啊？,惊讶
